"Time","dt_sound_level_dB"
2022-03-03 20:24:00,59
2022-03-03 20:25:00,58
2022-03-03 20:26:00,60
2022-03-03 20:27:00,57
2022-03-03 20:28:00,56
2022-03-03 20:29:00,57
2022-03-03 20:30:00,63
2022-03-03 20:31:00,63
2022-03-03 20:53:00,59
2022-03-03 20:54:00,57
2022-03-03 20:55:00,57
2022-03-03 20:56:00,58
2022-03-03 20:57:00,56
2022-03-03 20:58:00,56
2022-03-03 20:59:00,55
2022-03-03 21:00:00,59
2022-03-03 21:01:00,59
2022-03-03 21:02:00,57
2022-03-03 21:03:00,57
2022-03-03 21:04:00,57
2022-03-03 21:05:00,59
2022-03-03 21:06:00,60
2022-03-03 21:07:00,57
2022-03-03 21:08:00,60
2022-03-03 21:09:00,57
2022-03-03 21:10:00,57
2022-03-03 21:11:00,58
2022-03-03 21:12:00,59
2022-03-03 21:13:00,60
2022-03-03 21:14:00,55
2022-03-03 21:15:00,55
2022-03-03 21:16:00,58
2022-03-03 21:17:00,60
2022-03-03 21:18:00,60
2022-03-03 21:19:00,57
2022-03-03 21:20:00,58
2022-03-03 21:21:00,59
2022-03-03 21:22:00,57
2022-03-03 21:23:00,57
2022-03-03 21:24:00,58
2022-03-03 21:25:00,57
2022-03-03 21:26:00,57
2022-03-03 21:27:00,57
2022-03-03 21:28:00,58
2022-03-03 21:29:00,59
2022-03-03 21:30:00,57
2022-03-03 21:31:00,58
2022-03-03 21:32:00,60
2022-03-03 21:33:00,55
2022-03-03 21:34:00,58
2022-03-03 21:35:00,59
2022-03-03 21:36:00,56
2022-03-03 21:37:00,57
2022-03-03 21:39:00,58
2022-03-03 21:40:00,57
2022-03-03 21:41:00,58
2022-03-03 21:42:00,58
2022-03-03 21:43:00,56
2022-03-03 21:44:00,59
2022-03-03 21:45:00,63
2022-03-03 21:46:00,61
2022-03-03 21:47:00,57
2022-03-03 21:48:00,53
2022-03-03 21:49:00,56
2022-03-03 21:50:00,54
2022-03-03 21:51:00,56
2022-03-03 21:52:00,53
2022-03-03 22:22:00,53
2022-03-03 22:23:00,56
2022-03-03 22:24:00,57
2022-03-03 22:25:00,56
2022-03-03 22:26:00,57
2022-03-03 22:27:00,55
2022-03-03 22:28:00,57
2022-03-03 22:29:00,55
2022-03-03 22:30:00,55
2022-03-03 22:31:00,56
2022-03-03 22:32:00,57
2022-03-03 22:33:00,59
2022-03-03 22:34:00,58
2022-03-03 22:35:00,52
2022-03-03 22:36:00,56
2022-03-03 22:37:00,56
2022-03-03 22:38:00,58
2022-03-03 22:40:00,58
2022-03-03 22:41:00,61
2022-03-03 22:42:00,56
2022-03-03 22:43:00,58
2022-03-03 22:44:00,58
2022-03-03 22:45:00,59
2022-03-03 22:46:00,58
2022-03-03 22:47:00,60
2022-03-03 22:48:00,60
2022-03-03 22:49:00,57
2022-03-03 22:50:00,57
2022-03-03 22:51:00,56
2022-03-03 22:52:00,56
2022-03-04 02:22:00,58
2022-03-04 02:23:00,49
2022-03-04 02:24:00,49
2022-03-04 02:25:00,57
2022-03-04 02:26:00,52
2022-03-04 02:27:00,49
2022-03-04 02:28:00,48
2022-03-04 02:29:00,54
2022-03-04 02:30:00,61
2022-03-04 02:31:00,57
2022-03-04 02:32:00,56
2022-03-04 02:33:00,54
2022-03-04 02:34:00,54
2022-03-04 02:35:00,52
2022-03-04 02:37:00,51
2022-03-04 02:38:00,52
2022-03-04 02:39:00,54
2022-03-04 02:40:00,49
2022-03-04 02:41:00,52
2022-03-04 02:42:00,54
2022-03-04 02:43:00,52
2022-03-04 02:44:00,50
2022-03-04 02:45:00,50
2022-03-04 02:46:00,58
2022-03-04 02:47:00,52
2022-03-04 02:48:00,51
2022-03-04 02:49:00,52
2022-03-04 02:50:00,50
2022-03-04 02:51:00,50
2022-03-04 02:52:00,50
2022-03-04 03:03:00,60
2022-03-04 03:04:00,49
2022-03-04 03:05:00,49
2022-03-04 03:06:00,55
2022-03-04 03:07:00,52
2022-03-04 03:08:00,59
2022-03-04 03:09:00,54
2022-03-04 03:10:00,52
2022-03-04 03:11:00,54
2022-03-04 03:12:00,54
2022-03-04 03:13:00,57
2022-03-04 03:14:00,55
2022-03-04 03:15:00,56
2022-03-04 03:16:00,49
2022-03-04 03:17:00,58
2022-03-04 03:18:00,61
2022-03-04 03:19:00,56
2022-03-04 03:20:00,59
2022-03-04 03:21:00,57
2022-03-04 03:22:00,54
2022-03-04 03:23:00,52
2022-03-04 03:24:00,49
2022-03-04 03:25:00,52
2022-03-04 03:26:00,49
2022-03-04 03:27:00,51
2022-03-04 03:28:00,55
2022-03-04 03:29:00,51
2022-03-04 03:30:00,50
2022-03-04 03:31:00,51
2022-03-04 04:12:00,55
2022-03-04 04:13:00,53
2022-03-04 04:14:00,54
2022-03-04 04:15:00,50
2022-03-04 04:16:00,63
2022-03-04 04:17:00,55
2022-03-04 04:18:00,59
2022-03-04 04:19:00,61
2022-03-04 04:20:00,59
2022-03-04 04:21:00,52
2022-03-04 04:32:00,51
2022-03-04 04:33:00,55
2022-03-04 04:35:00,54
2022-03-04 04:36:00,51
2022-03-04 04:37:00,55
2022-03-04 04:38:00,57
2022-03-04 04:39:00,55
2022-03-04 04:40:00,61
2022-03-04 04:41:00,51
2022-03-04 04:42:00,50
2022-03-04 04:53:00,52
2022-03-04 04:54:00,53
2022-03-04 04:55:00,51
2022-03-04 04:56:00,54
2022-03-04 04:57:00,62
2022-03-04 04:58:00,51
2022-03-04 04:59:00,53
2022-03-04 05:00:00,51
2022-03-04 05:01:00,52
2022-03-04 05:02:00,53
2022-03-04 05:12:00,57
2022-03-04 05:13:00,57
2022-03-04 05:14:00,61
2022-03-04 05:15:00,57
2022-03-04 05:16:00,54
2022-03-04 05:17:00,53
2022-03-04 05:18:00,57
2022-03-04 05:19:00,54
2022-03-04 05:20:00,57
2022-03-04 05:21:00,53
2022-03-04 06:03:00,58
2022-03-04 06:04:00,59
2022-03-04 06:05:00,56
2022-03-04 06:06:00,59
2022-03-04 06:07:00,58
2022-03-04 06:08:00,58
2022-03-04 06:09:00,55
2022-03-04 06:10:00,59
2022-03-04 06:11:00,53
2022-03-04 07:53:00,61
2022-03-04 07:54:00,61
2022-03-04 07:55:00,59
2022-03-04 07:56:00,62
2022-03-04 07:57:00,62
2022-03-04 07:58:00,60
2022-03-04 07:59:00,62
2022-03-04 08:00:00,62
2022-03-04 08:01:00,60
2022-03-04 08:02:00,61
2022-03-04 08:03:00,63
2022-03-04 08:04:00,58
2022-03-04 08:05:00,62
2022-03-04 08:06:00,62
2022-03-04 08:07:00,60
2022-03-04 08:08:00,62
2022-03-04 08:09:00,61
2022-03-04 08:10:00,64
2022-03-04 08:11:00,64
2022-03-04 08:12:00,62
2022-03-04 08:13:00,58
2022-03-04 08:14:00,63
2022-03-04 08:15:00,64
2022-03-04 08:16:00,61
2022-03-04 08:17:00,60
2022-03-04 08:18:00,63
2022-03-04 08:19:00,61
2022-03-04 08:20:00,61
2022-03-04 08:21:00,59
2022-03-04 08:22:00,60
2022-03-04 08:23:00,62
2022-03-04 08:24:00,63
2022-03-04 08:25:00,62
2022-03-04 08:26:00,59
2022-03-04 08:27:00,63
2022-03-04 08:28:00,61
2022-03-04 08:29:00,62
2022-03-04 08:30:00,63
2022-03-04 08:31:00,64
2022-03-04 08:33:00,62
2022-03-04 08:34:00,62
2022-03-04 08:35:00,62
2022-03-04 08:36:00,61
2022-03-04 08:37:00,64
2022-03-04 08:38:00,63
2022-03-04 08:39:00,60
2022-03-04 08:40:00,61
2022-03-04 08:41:00,58
2022-03-04 08:42:00,61
2022-03-04 08:43:00,61
2022-03-04 08:44:00,64
2022-03-04 08:45:00,61
2022-03-04 08:46:00,65
2022-03-04 08:47:00,62
2022-03-04 08:48:00,64
2022-03-04 08:49:00,57
2022-03-04 08:50:00,62
2022-03-04 08:51:00,60
2022-03-04 08:52:00,63
2022-03-04 08:53:00,62
2022-03-04 08:54:00,64
2022-03-04 08:55:00,61
2022-03-04 08:56:00,62
2022-03-04 08:57:00,61
2022-03-04 08:58:00,62
2022-03-04 08:59:00,60
2022-03-04 09:00:00,65
2022-03-04 09:01:00,60
2022-03-04 09:02:00,61
2022-03-04 09:03:00,62
2022-03-04 09:04:00,64
2022-03-04 09:05:00,61
2022-03-04 09:06:00,62
2022-03-04 09:07:00,59
2022-03-04 09:08:00,63
2022-03-04 09:09:00,60
2022-03-04 09:10:00,59
2022-03-04 09:11:00,65
2022-03-04 09:22:00,64
2022-03-04 09:23:00,61
2022-03-04 09:24:00,61
2022-03-04 09:25:00,57
2022-03-04 09:26:00,60
2022-03-04 09:27:00,60
2022-03-04 09:28:00,61
2022-03-04 09:29:00,60
2022-03-04 09:30:00,62
2022-03-04 09:31:00,61
2022-03-04 10:03:00,64
2022-03-04 10:04:00,67
2022-03-04 10:05:00,60
2022-03-04 10:06:00,62
2022-03-04 10:07:00,59
2022-03-04 10:08:00,59
2022-03-04 10:09:00,66
2022-03-04 10:10:00,64
2022-03-04 10:11:00,62
2022-03-04 10:12:00,67
2022-03-04 10:13:00,60
2022-03-04 10:14:00,60
2022-03-04 10:15:00,69
2022-03-04 10:16:00,57
2022-03-04 10:17:00,61
2022-03-04 10:18:00,61
2022-03-04 10:19:00,63
2022-03-04 10:20:00,59
2022-03-04 10:21:00,62
2022-03-04 10:33:00,60
2022-03-04 10:34:00,61
2022-03-04 10:35:00,61
2022-03-04 10:36:00,61
2022-03-04 10:37:00,61
2022-03-04 10:38:00,62
